rowId,featureKey,value,path
histogramShared/histogramShared,intercept,1,histogramShared/histogramShared.json
imageFilter/imageFilter,Cast:sourceType=Float64:targetType=UInt8,1,imageFilter/imageFilter.json
imageFilter/imageFilter,Gradient:order=1:windowSize=7,1,imageFilter/imageFilter.json
imageFilter/imageFilter,GradientMagnitude:type=Float64:windowSize=7,1,imageFilter/imageFilter.json
imageFilter/imageFilter,HistogramEqualization:type=UInt8:histogram=<input>,1,imageFilter/imageFilter.json
imageFilter/imageFilter,ImHistogramData:firstLeftEdge=0.0:lastLeftEdge=255.0:bins=256,1,imageFilter/imageFilter.json
imageFilter/imageFilter,IntensityStretch:type=Float64:inputMinimum=0.0:inputMaximum=255.0:outputMinimum=0.0:outputMaximum=255.0,1,imageFilter/imageFilter.json
imageFilter/imageFilter,Laplacian:type=Float64:windowSize=7,1,imageFilter/imageFilter.json
imageFilter/imageFilter,PCA:components=3,1,imageFilter/imageFilter.json
imageFilter/imageFilter,ReadRandom:type=UInt8:format=Image stack:depth=16:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,imageFilter/imageFilter.json
imageFilter/imageFilter,ReadRange:type=Float64:format=Image stack:first=0:step=1:last=31:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,imageFilter/imageFilter.json
imageFilter/imageFilter,ReadRange:type=UInt8:format=Image stack:first=0:step=1:last=31:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,imageFilter/imageFilter.json
imageFilter/imageFilter,SmoothWBilateral:type=Float64:domainSigma=1.5:rangeSigma=30.0:windowSize=7,1,imageFilter/imageFilter.json
imageFilter/imageFilter,SmoothWMedian:type=Float64:radius=3:windowSize=7,1,imageFilter/imageFilter.json
imageFilter/imageFilter,SobelEdge:type=Float64:windowSize=7,1,imageFilter/imageFilter.json
imageFilter/imageFilter,Vector3ToColor:inputMinimum=-1.0:inputMaximum=1.0,1,imageFilter/imageFilter.json
imageFilter/imageFilter,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,imageFilter/imageFilter.json
imageFilter/imageFilter,intercept,1,imageFilter/imageFilter.json
meshMeasurement/meshMeasurement,ImageOpScalar:operation=/:type=UInt8:value=255,1,meshMeasurement/meshMeasurement.json
meshMeasurement/meshMeasurement,MarchingCubes:type=UInt8:surfaceValue=0.5,1,meshMeasurement/meshMeasurement.json
meshMeasurement/meshMeasurement,Print,1,meshMeasurement/meshMeasurement.json
meshMeasurement/meshMeasurement,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,meshMeasurement/meshMeasurement.json
meshMeasurement/meshMeasurement,SurfaceArea:xUnit=1.0:yUnit=1.0:zUnit=1.0,1,meshMeasurement/meshMeasurement.json
meshMeasurement/meshMeasurement,Volume:xUnit=1.0:yUnit=1.0:zUnit=1.0,1,meshMeasurement/meshMeasurement.json
meshMeasurement/meshMeasurement,intercept,1,meshMeasurement/meshMeasurement.json
momentsThreshold/momentsThreshold,ImHistogramData:firstLeftEdge=0.0:lastLeftEdge=255.0:bins=256,1,momentsThreshold/momentsThreshold.json
momentsThreshold/momentsThreshold,MomentsThresholdFromHistogram:histogram=<input>,1,momentsThreshold/momentsThreshold.json
momentsThreshold/momentsThreshold,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,momentsThreshold/momentsThreshold.json
momentsThreshold/momentsThreshold,ReadRandom:type=UInt8:format=Image stack:depth=16:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,momentsThreshold/momentsThreshold.json
momentsThreshold/momentsThreshold,Threshold:type=UInt8:lower=<input>:upper=infinity,1,momentsThreshold/momentsThreshold.json
momentsThreshold/momentsThreshold,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,momentsThreshold/momentsThreshold.json
momentsThreshold/momentsThreshold,intercept,1,momentsThreshold/momentsThreshold.json
morphologicalGradient/morphologicalGradient,MorphologicalGradient:type=UInt8:radius=3:windowSize=7,1,morphologicalGradient/morphologicalGradient.json
morphologicalGradient/morphologicalGradient,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,morphologicalGradient/morphologicalGradient.json
morphologicalGradient/morphologicalGradient,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,morphologicalGradient/morphologicalGradient.json
morphologicalGradient/morphologicalGradient,intercept,1,morphologicalGradient/morphologicalGradient.json
multiplyConstant/multiplyConstant,ImageOpImage:operation=*:type=UInt8,1,multiplyConstant/multiplyConstant.json
multiplyConstant/multiplyConstant,ImageOpScalar:operation=*:type=UInt8:value=2,1,multiplyConstant/multiplyConstant.json
multiplyConstant/multiplyConstant,ImageOpScalar:operation=+:type=UInt8:value=1,1,multiplyConstant/multiplyConstant.json
multiplyConstant/multiplyConstant,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,multiplyConstant/multiplyConstant.json
multiplyConstant/multiplyConstant,Zero:type=UInt8:width=64:height=64:depth=64,1,multiplyConstant/multiplyConstant.json
multiplyConstant/multiplyConstant,intercept,1,multiplyConstant/multiplyConstant.json
multiplyMask/multiplyMask,ImageOpImage:operation=*:type=UInt8,1,multiplyMask/multiplyMask.json
multiplyMask/multiplyMask,Read:type=UInt8:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,multiplyMask/multiplyMask.json
multiplyMask/multiplyMask,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,multiplyMask/multiplyMask.json
multiplyMask/multiplyMask,intercept,1,multiplyMask/multiplyMask.json
noise/noise,Cast:sourceType=Float64:targetType=UInt8,1,noise/noise.json
noise/noise,ImHistogram:firstLeftEdge=0.0:lastLeftEdge=255.0:bins=256,1,noise/noise.json
noise/noise,NormalNoise:type=Float64:width=64:height=64:depth=64:mean=0.0:std=50.0,1,noise/noise.json
noise/noise,SmoothWGauss:sigma=3.0:outputRegionMode=Valid:boundaryCondition=None:windowSize=None,1,noise/noise.json
noise/noise,intercept,1,noise/noise.json
normalize/normalize,Cast:sourceType=Float64:targetType=UInt8,1,normalize/normalize.json
normalize/normalize,ComputeStats,1,normalize/normalize.json
normalize/normalize,ImageOpScalar:operation=*:type=Float64:value=<input>,1,normalize/normalize.json
normalize/normalize,ImageOpScalar:operation=-:type=Float64:value=<input>,1,normalize/normalize.json
normalize/normalize,Read:type=Float64:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,normalize/normalize.json
normalize/normalize,ReadRandom:type=Float64:format=Image stack:depth=20:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,normalize/normalize.json
normalize/normalize,ScalarOp:operation=-:type=Float64:a=<input>:b=<input>,1,normalize/normalize.json
normalize/normalize,ScalarOp:operation=/:type=Float64:a=<input>:b=<input>,1,normalize/normalize.json
normalize/normalize,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,normalize/normalize.json
normalize/normalize,intercept,1,normalize/normalize.json
objectsImage/objectsImage,PaintObjects:width=512:height=384,1,objectsImage/objectsImage.json
objectsImage/objectsImage,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,objectsImage/objectsImage.json
objectsImage/objectsImage,StreamConnectedObjects:connectivity=TwentySix,1,objectsImage/objectsImage.json
objectsImage/objectsImage,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,objectsImage/objectsImage.json
objectsImage/objectsImage,intercept,1,objectsImage/objectsImage.json
objectsMarchingCubes/objectsMarchingCubes,MarchingCubes:type=UInt8:surfaceValue=0.5,1,objectsMarchingCubes/objectsMarchingCubes.json
objectsMarchingCubes/objectsMarchingCubes,Read:type=UInt8:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,objectsMarchingCubes/objectsMarchingCubes.json
objectsMarchingCubes/objectsMarchingCubes,WriteMesh:format=.obj,1,objectsMarchingCubes/objectsMarchingCubes.json
objectsMarchingCubes/objectsMarchingCubes,intercept,1,objectsMarchingCubes/objectsMarchingCubes.json
objectsSizeHistogram/objectsSizeHistogram,Chart:kind=Column,1,objectsSizeHistogram/objectsSizeHistogram.json
objectsSizeHistogram/objectsSizeHistogram,Histogram:binWidth=100,1,objectsSizeHistogram/objectsSizeHistogram.json
objectsSizeHistogram/objectsSizeHistogram,MeasureObjects,1,objectsSizeHistogram/objectsSizeHistogram.json
objectsSizeHistogram/objectsSizeHistogram,ObjectSizeStats,1,objectsSizeHistogram/objectsSizeHistogram.json
objectsSizeHistogram/objectsSizeHistogram,ObjectSizes,1,objectsSizeHistogram/objectsSizeHistogram.json
objectsSizeHistogram/objectsSizeHistogram,Print,1,objectsSizeHistogram/objectsSizeHistogram.json
objectsSizeHistogram/objectsSizeHistogram,Read:type=UInt8:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,objectsSizeHistogram/objectsSizeHistogram.json
objectsSizeHistogram/objectsSizeHistogram,StreamConnectedObjects:connectivity=TwentySix,1,objectsSizeHistogram/objectsSizeHistogram.json
objectsSizeHistogram/objectsSizeHistogram,intercept,1,objectsSizeHistogram/objectsSizeHistogram.json
opening/opening,Opening:radius=3,1,opening/opening.json
opening/opening,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,opening/opening.json
opening/opening,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,opening/opening.json
opening/opening,intercept,1,opening/opening.json
otsuThreshold/otsuThreshold,ImHistogramData:firstLeftEdge=0.0:lastLeftEdge=255.0:bins=256,1,otsuThreshold/otsuThreshold.json
otsuThreshold/otsuThreshold,OtsuThresholdFromHistogram:histogram=<input>,1,otsuThreshold/otsuThreshold.json
otsuThreshold/otsuThreshold,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,otsuThreshold/otsuThreshold.json
otsuThreshold/otsuThreshold,ReadRandom:type=UInt8:format=Image stack:depth=16:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,otsuThreshold/otsuThreshold.json
otsuThreshold/otsuThreshold,Threshold:type=UInt8:lower=<input>:upper=infinity,1,otsuThreshold/otsuThreshold.json
otsuThreshold/otsuThreshold,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,otsuThreshold/otsuThreshold.json
otsuThreshold/otsuThreshold,intercept,1,otsuThreshold/otsuThreshold.json
quantileClamp/quantileClamp,Cast:sourceType=Float64:targetType=UInt8,1,quantileClamp/quantileClamp.json
quantileClamp/quantileClamp,Clamp:type=Float64:lower=0.0:upper=255.0,1,quantileClamp/quantileClamp.json
quantileClamp/quantileClamp,ImHistogramData:firstLeftEdge=0.0:lastLeftEdge=255.0:bins=256,1,quantileClamp/quantileClamp.json
quantileClamp/quantileClamp,IntensityStretch:type=Float64:inputMinimum=<input>:inputMaximum=<input>:outputMinimum=0.0:outputMaximum=255.0,1,quantileClamp/quantileClamp.json
quantileClamp/quantileClamp,Quantiles:histogram=<input>:q1=0.01:useQ2=true:q2=0.99:useQ3=false:q3=0.99:useQ4=false:q4=0.25:useQ5=false:q5=0.75,1,quantileClamp/quantileClamp.json
quantileClamp/quantileClamp,Read:type=Float64:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,quantileClamp/quantileClamp.json
quantileClamp/quantileClamp,ReadRandom:type=Float64:format=Image stack:depth=24:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,quantileClamp/quantileClamp.json
quantileClamp/quantileClamp,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,quantileClamp/quantileClamp.json
quantileClamp/quantileClamp,intercept,1,quantileClamp/quantileClamp.json
random/random,AddNormalNoise:type=UInt8:mean=128.0:std=50.0,1,random/random.json
random/random,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,random/random.json
random/random,Zero:type=UInt8:width=64:height=64:depth=64,1,random/random.json
random/random,intercept,1,random/random.json
removeSmallObjects/removeSmallObjects,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,removeSmallObjects/removeSmallObjects.json
removeSmallObjects/removeSmallObjects,RemoveSmallObjects:maximumVolume=1000:connectivity=TwentySix,1,removeSmallObjects/removeSmallObjects.json
removeSmallObjects/removeSmallObjects,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,removeSmallObjects/removeSmallObjects.json
removeSmallObjects/removeSmallObjects,intercept,1,removeSmallObjects/removeSmallObjects.json
resample/resample,Cast:sourceType=Float32:targetType=UInt8,1,resample/resample.json
resample/resample,NormalNoise:type=Float32:width=64:height=64:depth=64:mean=128.0:std=25.0,1,resample/resample.json
resample/resample,Resample:type=Float32:factorX=1.5:factorY=1.5:factorZ=1.5:interpolation=Linear,1,resample/resample.json
resample/resample,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,resample/resample.json
resample/resample,intercept,1,resample/resample.json
resampleAffineTrilinearSlices/resampleAffineTrilinearSlices,ReadRange:type=UInt8:format=Image stack:first=0:step=1:last=15:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,resampleAffineTrilinearSlices/resampleAffineTrilinearSlices.json
resampleAffineTrilinearSlices/resampleAffineTrilinearSlices,ResampleAffineTrilinearSlices:type=Float32:lerp=(fun a b t -> a + (b - a) * t):windowSize=7:inputGeometry={ W = 512; H = 384; D = 16; Origin = TinyLinAlg.v3 0.0 0.0 0.0; Spacing = TinyLinAlg.v3 1.0 1.0 1.0; Direction = { m00 = 1.0; m01 = 0.0; m02 = 0.0; m10 = 0.0; m11 = 1.0; m12 = 0.0; m20 = 0.0; m21 = 0.0; m22 = 1.0 } }:outputGeometry={ W = 128; H = 128; D = 8; Origin = TinyLinAlg.v3 0.0 0.0 0.0; Spacing = TinyLinAlg.v3 1.0 1.0 1.0; Direction = { m00 = 1.0; m01 = 0.0; m02 = 0.0; m10 = 0.0; m11 = 1.0; m12 = 0.0; m20 = 0.0; m21 = 0.0; m22 = 1.0 } }:affine={ A = { m00 = 1.0; m01 = 0.0; m02 = 0.0; m10 = 0.0; m11 = 1.0; m12 = 0.0; m20 = 0.0; m21 = 0.0; m22 = 1.0 }; T = TinyLinAlg.v3 4.0 -2.0 0.0; C = TinyLinAlg.v3 64.0 64.0 4.0 }:background=0.0f,1,resampleAffineTrilinearSlices/resampleAffineTrilinearSlices.json
resampleAffineTrilinearSlices/resampleAffineTrilinearSlices,WriteChunks:chunkX=16:chunkY=16:chunkZ=16,1,resampleAffineTrilinearSlices/resampleAffineTrilinearSlices.json
resampleAffineTrilinearSlices/resampleAffineTrilinearSlices,intercept,1,resampleAffineTrilinearSlices/resampleAffineTrilinearSlices.json
resize/resize,Read:type=UInt8:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,resize/resize.json
resize/resize,Resize:type=UInt8:width=96:height=96:depth=96:interpolation=Linear,1,resize/resize.json
resize/resize,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,resize/resize.json
resize/resize,intercept,1,resize/resize.json
saltAndPepperNoise/saltAndPepperNoise,SaltAndPepperNoise:type=UInt8:width=64:height=64:depth=64:probability=0.02,1,saltAndPepperNoise/saltAndPepperNoise.json
saltAndPepperNoise/saltAndPepperNoise,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,saltAndPepperNoise/saltAndPepperNoise.json
saltAndPepperNoise/saltAndPepperNoise,intercept,1,saltAndPepperNoise/saltAndPepperNoise.json
scalarFunction/scalarFunction,Print,1,scalarFunction/scalarFunction.json
scalarFunction/scalarFunction,ScalarFunction:function=sqrt:a=<input>,1,scalarFunction/scalarFunction.json
scalarFunction/scalarFunction,intercept,1,scalarFunction/scalarFunction.json
serial/serial,EstimateHistogram:type=Float64:slices=16:down=4:estimator=DKWAndHoldout:confidence=0.95,1,serial/serial.json
serial/serial,intercept,1,serial/serial.json
serialBiasCorrect/serialBiasCorrect,Read:type=Float32:format=Image stack:slabDepth=1:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,serialBiasCorrect/serialBiasCorrect.json
serialBiasCorrect/serialBiasCorrect,SerialPolynomialBiasCorrect:type=Float32:order=2,1,serialBiasCorrect/serialBiasCorrect.json
serialBiasCorrect/serialBiasCorrect,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,serialBiasCorrect/serialBiasCorrect.json
serialBiasCorrect/serialBiasCorrect,intercept,1,serialBiasCorrect/serialBiasCorrect.json
serialTransform/serialTransform,Cast:sourceType=Float32:targetType=UInt8,1,serialTransform/serialTransform.json
serialTransform/serialTransform,ReadRange:type=Float32:format=Image stack:first=0:step=16:last=64:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,serialTransform/serialTransform.json
serialTransform/serialTransform,ReadRange:type=Float32:format=Image stack:first=0:step=1:last=31:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,serialTransform/serialTransform.json
serialTransform/serialTransform,SerialApplyTrans:type=Float32:background=0.0:geometry=<input>,1,serialTransform/serialTransform.json
serialTransform/serialTransform,SerialEstBoundingBox:type=Float32,1,serialTransform/serialTransform.json
serialTransform/serialTransform,SerialEstTrans:type=Float32:method=dogAffine:searchRadius=8:scale=1.6:pixelFraction=0.1,1,serialTransform/serialTransform.json
serialTransform/serialTransform,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,serialTransform/serialTransform.json
serialTransform/serialTransform,intercept,1,serialTransform/serialTransform.json
sharedImbalancedStreamer/sharedImbalancedStreamer,Cast:sourceType=Float64:targetType=Int8,1,sharedImbalancedStreamer/sharedImbalancedStreamer.json
sharedImbalancedStreamer/sharedImbalancedStreamer,ImageOpImage:operation=*:type=Float64,1,sharedImbalancedStreamer/sharedImbalancedStreamer.json
sharedImbalancedStreamer/sharedImbalancedStreamer,ImageOpScalar:operation=+:type=Float64:value=1.0,1,sharedImbalancedStreamer/sharedImbalancedStreamer.json
sharedImbalancedStreamer/sharedImbalancedStreamer,Read:type=Float64:format=Image stack:slabDepth=8:multiscaleIndex=0:datasetIndex=0:timepoint=0:channel=0:maxParallelChunks=0:frameAxis=0,1,sharedImbalancedStreamer/sharedImbalancedStreamer.json
sharedImbalancedStreamer/sharedImbalancedStreamer,SmoothWGauss:sigma=3.0:outputRegionMode=None:boundaryCondition=None:windowSize=None,1,sharedImbalancedStreamer/sharedImbalancedStreamer.json
sharedImbalancedStreamer/sharedImbalancedStreamer,Write:format=Image stack:depth=1:chunkX=64:chunkY=64:chunkZ=8:maxConcurrentWrites=0:frameAxis=0,1,sharedImbalancedStreamer/sharedImbalancedStreamer.json
sharedImbalancedStreamer/sharedImbalancedStreamer,intercept,1,sharedImbalancedStreamer/sharedImbalancedStreamer.json
sharedStreamer/sharedStreamer,Cast:sourceType=Float64:targetType=Int8,1,sharedStreamer/sharedStreamer.json
sharedStreamer/sharedStreamer,Cast:sourceType=UInt8:targetType=Float64,1,sharedStreamer/sharedStreamer.json
sharedStreamer/sharedStreamer,ImageOpImage:operation=*:type=Float64,1,sharedStreamer/sharedStreamer.json
sharedStreamer/sharedStreamer,ImageOpScalar:operation=+:type=Float64:value=1.0,1,sharedStreamer/sharedStreamer.json
